Plant name,Leaf shape,Margin,Surface texture,Leaf arrangement,Apex,Base,Leaf type,Venation,Petiole,Cross-section,Internal tissue,Orientation,Aroma,Color,Thickness,Size category
Insulin,Elliptical,Entire,Waxy,Alternate,Pointed,Cuneate,Simple,Reticulate,Short,Convex,Watery,Upright,Mild,Green,Thick,Medium
Insulin,Lance-shaped,Crenate,Smooth,Alternate,Pointed,Cuneate,Simple,Reticulate,Short,Flat,Fibrous,Ascending,Slightly bitter,Greenish,Medium,Medium
Insulin,Ovate,Entire,Leathery,Alternate,Acute,Cuneate,Simple,Reticulate,Short,Flat,Watery,Ascending,Slightly bitter,Greenish,Fleshy,Medium
Insulin,Ovate,Entire,Smooth,Alternate,Acute,Cuneate,Simple,Reticulate,Short,Flat,Fibrous,Upright,Fragrant,Green,Fleshy,Medium
Insulin,Ovate,Serrated,Glossy,Opposite,Pointed,Cuneate,Simple,Reticulate,Short,Flat,Juicy,Upright,Sweetish,Green,Medium,Medium
Insulin,Ovate,Entire,Leathery,Opposite,Mucronate,Cuneate,Simple,Reticulate,Short,Flat,Watery,Spreading,Mild,Green,Thick,Medium
Insulin,Lance-shaped,Entire,Smooth,Spiral,Mucronate,Cuneate,Simple,Reticulate,Short,Flat,Watery,Upright,Mild,Greenish,Fleshy,Medium
Insulin,Ovate,Entire,Smooth,Alternate,Acute,Truncate,Simple,Reticulate,Short,Flat,Fibrous,Ascending,Mild,Green,Fleshy,Medium
Insulin,Lance-shaped,Entire,Glossy,Spiral,Acute,Cuneate,Simple,Reticulate,Short,Convex,Fibrous,Spreading,Sweetish,Green,Thick,Medium
Jackfruit,Oblong,Undulate,Waxy,Alternate,Pointed,Cuneate,Simple,Reticulate,Present,Flat,Woody,Upright,Strong,Green,Thick,Large
Jackfruit,Lanceolate,Crenate,Hairy,Whorled,Acuminate,Cuneate,Simple,Reticulate,Short,Flat,Woody,Upright,Bitter,Bluish green,Thick,Large
Jackfruit,Lobed,Serrated,Smooth,Whorled,Acute,Cuneate,Simple,Pinnate,Present,Flat,Woody,Vertical,Strong,Bluish green,Thick,Large
Jackfruit,Lobed,Crenate,Waxy,Alternate,Mucronate,Cordate,Simple,Reticulate,Present,Flat,Woody,Upright,Strong,Bluish green,Thick,Large
Jackfruit,Lanceolate,Entire,Rough,Alternate,Pointed,Cuneate,Simple,Reticulate,Present,Flat,Woody,Upright,Strong,Green,Fleshy,Large
Jackfruit,Elliptical,Entire,Leathery,Opposite,Pointed,Cuneate,Simple,Reticulate,Present,Convex,Woody,Spreading,Fragrant,Green,Fleshy,Large
Jackfruit,Ovate,Entire,Leathery,Opposite,Pointed,Cuneate,Simple,Pinnate,Present,Flat,Woody,Spreading,Fragrant,Green,Thick,Large
Jackfruit,Lobed,Toothed,Rough,Alternate,Acute,Cordate,Simple,Pinnate,Present,Flat,Woody,Upright,Strong,Dark green,Thick,Large
Jackfruit,Ovate,Undulate,Waxy,Opposite,Acute,Tapered,Simple,Pinnate,Present,Flat,Woody,Upright,Fragrant,Dark green,Medium,Large
Jackfruit,Ovate,Entire,Leathery,Opposite,Pointed,Cuneate,Simple,Pinnate,Present,Flat,Woody,Upright,Strong,Dark green,Thick,Large
Jackfruit,Oblong,Entire,Hairy,Opposite,Pointed,Cuneate,Simple,Pinnate,Present,Flat,Woody,Upright,Strong,Green,Thick,Large
Jackfruit,Ovate,Undulate,Hairy,Whorled,Acute,Cuneate,Simple,Reticulate,Present,Flat,Woody,Spreading,Strong,Bluish green,Thick,Large
Jackfruit,Lobed,Undulate,Smooth,Alternate,Pointed,Cuneate,Simple,Pinnate,Present,Flat,Woody,Upright,Strong,Green,Thick,Large
Jackfruit,Lanceolate,Toothed,Waxy,Alternate,Acute,Cordate,Simple,Reticulate,Present,Convex,Woody,Upright,Fragrant,Green,Thick,Large
Jackfruit,Lobed,Entire,Smooth,Alternate,Pointed,Cordate,Simple,Reticulate,Present,Flat,Woody,Upright,Bitter,Green,Fleshy,Large
Jackfruit,Lanceolate,Entire,Hairy,Opposite,Mucronate,Cuneate,Simple,Reticulate,Present,Flat,Fibrous,Upright,Sharp,Green,Thick,Large
Jackfruit,Ovate,Serrated,Smooth,Alternate,Mucronate,Tapered,Simple,Pinnate,Present,Flat,Fibrous,Vertical,Sharp,Green,Medium,Large
Jackfruit,Ovate,Undulate,Rough,Opposite,Acuminate,Tapered,Simple,Pinnate,Present,Flat,Fibrous,Upright,Fragrant,Bluish green,Thick,Large
Jackfruit,Lanceolate,Entire,Rough,Alternate,Pointed,Cuneate,Simple,Reticulate,Present,Flat,Woody,Upright,Fragrant,Bluish green,Fleshy,Large
Jackfruit,Oblong,Serrated,Waxy,Whorled,Pointed,Cuneate,Simple,Reticulate,Present,Convex,Fibrous,Spreading,Fragrant,Green,Thick,Large
Jamun,Elliptical,Entire,Waxy,Opposite,Acute,Cuneate,Simple,Reticulate,Present,Flat,Woody,Vertical,Fruity,Green,Medium,Large
Jamun,Elliptical,Entire,Smooth,Opposite,Acute,Cuneate,Simple,Pinnate,Short,Flat,Woody,Upright,Strong,Greenish,Medium,Large
Jamun,Oblong,Entire,Glossy,Opposite,Acute,Cuneate,Simple,Pinnate,Present,Flat,Woody,Upright,Mild,Green,Thick,Large
Jamun,Oblong,Crenate,Waxy,Alternate,Acuminate,Cuneate,Simple,Reticulate,Short,Flat,Woody,Vertical,Mild,Green,Thick,Large
Jamun,Lanceolate,Entire,Leathery,Whorled,Pointed,Cuneate,Simple,Pinnate,Present,Flat,Fibrous,Spreading,Sharp,Greenish,Thick,Large
Jamun,Ovate,Entire,Smooth,Alternate,Mucronate,Cuneate,Simple,Pinnate,Present,Flat,Woody,Upright,Mild,Green,Thick,Large
Jamun,Lanceolate,Entire,Smooth,Whorled,Acute,Cuneate,Simple,Pinnate,Present,Flat,Woody,Upright,Sharp,Greenish,Thick,Large
Jamun,Elliptical,Crenate,Leathery,Opposite,Acuminate,Cuneate,Simple,Pinnate,Present,Flat,Woody,Upright,Mild,Green,Thick,Large
Jamun,Ovate,Entire,Leathery,Alternate,Acute,Cuneate,Simple,Pinnate,Short,Flat,Woody,Spreading,Fruity,Green,Fleshy,Large
Jamun,Oblong,Serrated,Leathery,Opposite,Mucronate,Cuneate,Simple,Pinnate,Short,Flat,Woody,Upright,Sharp,Green,Thick,Large
Jamun,Lanceolate,Entire,Smooth,Alternate,Mucronate,Cuneate,Simple,Reticulate,Short,Flat,Fibrous,Upright,Mild,Green,Thick,Large
Jamun,Elliptical,Entire,Leathery,Opposite,Acuminate,Cuneate,Simple,Reticulate,Short,Flat,Woody,Upright,Aromatic,Green,Fleshy,Large
Jamun,Elliptical,Entire,Glossy,Opposite,Acute,Cuneate,Simple,Pinnate,Present,Flat,Fibrous,Upright,Aromatic,Dark green,Medium,Large
Jamun,Oblong,Crenate,Glossy,Alternate,Acuminate,Cuneate,Simple,Reticulate,Present,Convex,Fibrous,Upright,Fruity,Green,Fleshy,Large
Jamun,Elliptical,Entire,Smooth,Opposite,Acute,Cuneate,Simple,Pinnate,Present,Flat,Woody,Upright,Fruity,Green,Medium,Large
Jamun,Elliptical,Entire,Waxy,Opposite,Acuminate,Cuneate,Simple,Reticulate,Present,Flat,Woody,Upright,Aromatic,Dark green,Thick,Large
Jamun,Ovate,Serrated,Smooth,Alternate,Mucronate,Cuneate,Simple,Reticulate,Present,Convex,Woody,Ascending,Strong,Green,Fleshy,Large
Jamun,Elliptical,Serrated,Glossy,Alternate,Mucronate,Cuneate,Simple,Reticulate,Short,Convex,Woody,Spreading,Fruity,Dark green,Medium,Large
Jamun,Elliptical,Crenate,Leathery,Alternate,Pointed,Cuneate,Simple,Pinnate,Present,Flat,Woody,Upright,Mild,Green,Thick,Large
Jamun,Lanceolate,Crenate,Leathery,Opposite,Mucronate,Cuneate,Simple,Pinnate,Short,Convex,Fibrous,Upright,Strong,Dark green,Thick,Large
Jasmine,Oblong,Entire,Glossy,Opposite,Tapered,Wedge,Simple,Reticulate,Present,Flat,Soft,Erect,Sweet,Green,Thin,Medium
Jasmine,Lanceolate,Entire,Silky,Opposite,Acute,Heart-shaped,Simple,Reticulate,Present,Flat,Parenchymatous,Erect,Aromatic,Green,Thin,Medium
Jasmine,Lanceolate,Entire,Waxy,Opposite,Tapered,Round,Simple,Reticulate,Short,Flat,Tender,Spreading,Aromatic,Bright green,Thin,Medium
Jasmine,Ovate,Entire,Glossy,Alternate,Acute,Rounded,Simple,Reticulate,Present,Flat,Soft,Upright,Aromatic,Green,Thin,Medium
Jasmine,Ovate,Entire,Smooth,Opposite,Acute,Rounded,Simple,Reticulate,Present,Flat,Spongy,Upright,Fragrant,Dark green,Thin,Medium
Jasmine,Oblong,Entire,Silky,Opposite,Tapered,Heart-shaped,Simple,Net,Present,Flat,Parenchymatous,Ascending,Pleasant,Green,Thin,Medium
Jasmine,Ovate,Entire,Smooth,Opposite,Acute,Heart-shaped,Simple,Reticulate,Present,Flat,Tender,Erect,Strong,Green,Thin,Small
Jasmine,Ovate,Entire,Waxy,Alternate,Acute,Round,Simple,Reticulate,Present,Flat,Spongy,Upright,Strong,Light green,Thin,Medium
Jasmine,Ovate,Entire,Silky,Alternate,Acuminate,Wedge,Simple,Reticulate,Present,Flat,Porous,Ascending,Strong,Light green,Thin,Medium
Jasmine,Ovate,Entire,Waxy,Opposite,Acuminate,Truncate,Simple,Net-veined,Present,Flat,Soft,Ascending,Strong,Bright green,Thin,Medium
Jasmine,Oblong,Entire,Hairy,Opposite,Acute,Round,Simple,Net-veined,Short,Flat,Spongy,Upright,Pleasant,Light green,Thin,Small
Jasmine,Ovate,Entire,Glossy,Opposite,Tapered,Heart-shaped,Simple,Reticulate,Present,Concave,Porous,Ascending,Pleasant,Green,Thin,Medium
Jasmine,Oblong,Entire,Smooth,Opposite,Acute,Rounded,Simple,Reticulate,Short,Flat,Spongy,Erect,Sweet,Green,Thin,Small
Jasmine,Elliptical,Entire,Glossy,Opposite,Pointed,Heart-shaped,Simple,Net,Short,Concave,Soft,Erect,Sweet,Green,Thin,Small
Jasmine,Oblong,Entire,Hairy,Opposite,Acute,Truncate,Simple,Net-veined,Present,Round,Parenchymatous,Upright,Pleasant,Green,Thin,Medium
Jasmine,Elliptical,Entire,Hairy,Opposite,Acute,Wedge,Simple,Net,Present,Flat,Spongy,Upright,Sweet,Light green,Thin,Small
Jasmine,Ovate,Entire,Glossy,Opposite,Tapered,Round,Simple,Net-veined,Short,Round,Spongy,Erect,Strong,Light green,Thin,Small
Jasmine,Ovate,Entire,Smooth,Opposite,Acuminate,Heart-shaped,Simple,Reticulate,Present,Flat,Tender,Upright,Fragrant,Green,Thin,Medium
Jasmine,Elliptical,Entire,Hairy,Alternate,Acute,Truncate,Simple,Reticulate,Present,Flat,Tender,Ascending,Strong,Dark green,Thin,Medium
Jasmine,Lanceolate,Entire,Glossy,Opposite,Acuminate,Rounded,Simple,Reticulate,Short,Flat,Porous,Upright,Strong,Green,Thin,Small
Jujube,Ovate,Serrated,Rough,Alternate,Acute,Heart-shaped,Simple,Pinnate,Present,Curved,Fibrous,Upright,Mild,Dark green,Medium,Medium
Jujube,Elliptical,Serrated,Leathery,Alternate,Acute,Round,Simple,Pinnate,Short,Curved,Spongy,Spreading,Mild,Green,Thin,Medium
Jujube,Elliptical,Serrated,Rough,Alternate,Sharp,Uneven,Simple,Net,Short,Flat,Parenchyma,Vertical,Neutral,Bright green,Medium,Medium
Jujube,Elliptical,Serrated,Hairy,Alternate,Acuminate,Heart-shaped,Simple,Reticulate,Present,Convex,Fibrous,Erect,Neutral,Bright green,Thin,Medium
Jujube,Ovate,Serrated,Rough,Alternate,Acuminate,Heart-shaped,Simple,Pinnate,Short,Flat,Woody,Vertical,Neutral,Dark green,Thin,Medium
Jujube,Ovate,Serrated,Glossy,Alternate,Tapered,Wedge,Simple,Net-veined,Short,Flat,Spongy,Erect,Neutral,Green,Thin,Medium
Jujube,Ovate,Serrated,Leathery,Alternate,Pointed,Cuneate,Simple,Reticulate,Present,Round,Fibrous,Spreading,Earthy,Green,Medium,Small
Jujube,Ovate,Serrated,Leathery,Alternate,Pointed,Wedge,Simple,Reticulate,Present,Round,Fibrous,Upright,Mild,Green,Medium,Medium
Jujube,Lanceolate,Serrated,Smooth,Alternate,Sharp,Wedge,Simple,Reticulate,Present,Convex,Spongy,Spreading,Mild,Green,Thin,Small
Jujube,Ovate,Serrated,Hairy,Alternate,Acuminate,Round,Simple,Net-veined,Short,Flat,Fibrous,Erect,Neutral,Light green,Medium,Medium
Jujube,Elliptical,Serrated,Leathery,Alternate,Pointed,Cuneate,Simple,Reticulate,Short,Flat,Woody,Erect,Neutral,Green,Medium,Medium
Jujube,Oblong,Serrated,Glossy,Alternate,Acute,Wedge,Simple,Reticulate,Present,Flat,Spongy,Upright,Mild,Green,Medium,Medium
Jujube,Elliptical,Serrated,Rough,Alternate,Sharp,Wedge,Simple,Net-veined,Present,Convex,Parenchyma,Erect,Neutral,Green,Medium,Medium
Jujube,Ovate,Serrated,Glossy,Alternate,Tapered,Wedge,Simple,Net-veined,Present,Flat,Fibrous,Erect,Neutral,Green,Thin,Small
Jujube,Oblong,Serrated,Glossy,Alternate,Tapered,Round,Simple,Reticulate,Present,Curved,Fibrous,Erect,Earthy,Green,Medium,Small
Jujube,Lanceolate,Serrated,Smooth,Alternate,Acute,Wedge,Simple,Pinnate,Short,Flat,Fibrous,Erect,Neutral,Light green,Medium,Medium
Jujube,Ovate,Serrated,Leathery,Alternate,Sharp,Cuneate,Simple,Net,Present,Curved,Woody,Erect,Neutral,Light green,Thin,Small
Jujube,Elliptical,Serrated,Smooth,Alternate,Pointed,Round,Simple,Reticulate,Short,Flat,Woody,Erect,Mild,Green,Medium,Medium
Jujube,Oblong,Serrated,Glossy,Alternate,Tapered,Uneven,Simple,Net,Present,Round,Parenchyma,Vertical,Earthy,Bright green,Thin,Medium
Jujube,Oblong,Serrated,Leathery,Alternate,Tapered,Uneven,Simple,Reticulate,Short,Flat,Fibrous,Vertical,Mild,Light green,Medium,Medium
Kamakasturi,Orbicular,Crenate,Coarse,Opposite,Blunt,Wedge,Simple,Reticulate,Present,Concave,Spongy,Spreading,Herbal,Light green,Thick,Small
Kamakasturi,Ovate,Crenate,Coarse,Opposite,Acute,Wedge,Simple,Reticulate,Present,Flat,Aromatic,Spreading,Strong,Green,Thick,Small
Kamakasturi,Round,Crenate,Hairy,Opposite,Blunt,Heart-shaped,Simple,Net-veined,Short,Round,Glandular,Erect,Medicinal,Bright green,Thick,Medium
Kamakasturi,Ovate,Crenate,Velvety,Opposite,Blunt,Heart-shaped,Simple,Net-veined,Short,Round,Aromatic,Erect,Herbal,Dark green,Thick,Small
Kamakasturi,Round,Crenate,Velvety,Opposite,Obtuse,Heart-shaped,Simple,Net,Short,Flat,Glandular,Erect,Pungent,Dark green,Thick,Medium
Kamakasturi,Ovate,Crenate,Hairy,Opposite,Obtuse,Heart-shaped,Simple,Reticulate,Present,Flat,Glandular,Erect,Pungent,Green,Thick,Small
Kamakasturi,Oblong,Crenate,Hairy,Opposite,Obtuse,Uneven,Simple,Net-veined,Present,Flat,Aromatic,Spreading,Medicinal,Dark green,Thick,Small
Kamakasturi,Orbicular,Crenate,Velvety,Opposite,Blunt,Rounded,Simple,Reticulate,Present,Concave,Spongy,Erect,Herbal,Green,Thick,Medium
Kamakasturi,Round,Crenate,Hairy,Opposite,Acute,Rounded,Simple,Net-veined,Present,Flat,Aromatic,Upright,Herbal,Light green,Thick,Small
Kamakasturi,Ovate,Crenate,Fuzzy,Opposite,Blunt,Truncate,Simple,Reticulate,Present,Flat,Aromatic tissue,Erect,Strong,Green,Thick,Medium
Kamakasturi,Ovate,Crenate,Fuzzy,Opposite,Acute,Truncate,Simple,Net-veined,Present,Round,Soft tissue,Upright,Medicinal,Bright green,Thick,Medium
Kamakasturi,Orbicular,Crenate,Coarse,Opposite,Blunt,Truncate,Simple,Net,Present,Flat,Spongy,Upright,Medicinal,Dark green,Thick,Medium
Kamakasturi,Oblong,Crenate,Velvety,Opposite,Blunt,Uneven,Simple,Net-veined,Short,Flat,Aromatic,Spreading,Herbal,Green,Thick,Medium
Kamakasturi,Orbicular,Crenate,Hairy,Opposite,Blunt,Heart-shaped,Simple,Net-veined,Short,Concave,Soft tissue,Upright,Strong,Bright green,Thick,Small
Kamakasturi,Round,Crenate,Velvety,Opposite,Blunt,Rounded,Simple,Reticulate,Present,Concave,Soft tissue,Upright,Medicinal,Bright green,Thick,Small
Kamakasturi,Round,Crenate,Hairy,Opposite,Acute,Rounded,Simple,Reticulate,Present,Flat,Glandular,Spreading,Medicinal,Green,Thick,Medium
Kamakasturi,Orbicular,Crenate,Fuzzy,Opposite,Blunt,Wedge,Simple,Reticulate,Present,Round,Aromatic,Upright,Pungent,Dark green,Thick,Medium
Kamakasturi,Oblong,Crenate,Coarse,Opposite,Blunt,Heart-shaped,Simple,Reticulate,Short,Flat,Aromatic tissue,Erect,Medicinal,Bright green,Thick,Medium
Kamakasturi,Ovate,Crenate,Hairy,Opposite,Blunt,Rounded,Simple,Reticulate,Present,Flat,Aromatic tissue,Upright,Strong,Green,Thick,Medium
Kamakasturi,Oblong,Crenate,Hairy,Opposite,Blunt,Uneven,Simple,Reticulate,Short,Flat,Aromatic,Erect,Strong,Green,Thick,Medium
Kambajala,Ovate,Entire,Velvety,Opposite,Blunt,Heart-shaped,Simple,Net-veined,Short,Curved,Soft,Erect,Weak,Green,Thin,Small
Kambajala,Lanceolate,Entire,Coarse,Alternate,Sharp,Uneven,Simple,Reticulate,Short,Concave,Woody,Spreading,Earthy,Green,Medium,Large
Kambajala,Elliptical,Entire,Hairy,Alternate,Pointed,Round,Simple,Reticulate,Present,Flat,Spongy,Upright,Earthy,Dark green,Medium,Medium
Kambajala,Oblong,Entire,Hairy,Opposite,Sharp,Heart-shaped,Simple,Net,Present,Flat,Spongy,Upright,Neutral,Green,Thin,Large
Kambajala,Oblong,Entire,Glossy,Opposite,Acute,Wedge,Simple,Reticulate,Present,Flat,Parenchyma,Upright,Neutral,Light green,Medium,Medium
Kambajala,Elliptical,Entire,Fuzzy,Opposite,Acuminate,Truncate,Simple,Net,Present,Flat,Spongy,Upright,Neutral,Bright green,Thin,Medium
Kambajala,Lanceolate,Entire,Glossy,Alternate,Acuminate,Wedge,Simple,Reticulate,Short,Curved,Spongy,Erect,Neutral,Light green,Medium,Large
Kambajala,Oblong,Entire,Glossy,Alternate,Acute,Truncate,Simple,Net,Short,Curved,Woody,Upright,Earthy,Green,Medium,Medium
Kambajala,Oblong,Entire,Hairy,Opposite,Pointed,Truncate,Simple,Net-veined,Present,Flat,Spongy,Upright,Neutral,Green,Thin,Small
Kambajala,Ovate,Entire,Hairy,Opposite,Sharp,Truncate,Simple,Reticulate,Short,Concave,Parenchyma,Upright,Neutral,Light green,Thin,Small
Kambajala,Elliptical,Entire,Glossy,Alternate,Blunt,Round,Simple,Net-veined,Present,Flat,Parenchyma,Spreading,Neutral,Light green,Medium,Small
Kambajala,Oblong,Entire,Coarse,Opposite,Sharp,Wedge,Simple,Reticulate,Short,Curved,Parenchyma,Spreading,Weak,Light green,Thin,Medium
Kambajala,Elliptical,Entire,Coarse,Opposite,Acute,Round,Simple,Reticulate,Short,Flat,Spongy,Spreading,Weak,Green,Thin,Medium
Kambajala,Lanceolate,Entire,Glossy,Opposite,Sharp,Wedge,Simple,Net-veined,Present,Flat,Soft,Upright,Weak,Green,Thin,Small
Kambajala,Oblong,Entire,Hairy,Alternate,Sharp,Uneven,Simple,Net-veined,Present,Curved,Parenchyma,Upright,Neutral,Green,Medium,Small
Kambajala,Oblong,Entire,Glossy,Alternate,Acute,Round,Simple,Net,Short,Curved,Parenchyma,Upright,Earthy,Green,Medium,Small
Kambajala,Ovate,Entire,Hairy,Opposite,Acute,Uneven,Simple,Reticulate,Present,Curved,Spongy,Spreading,Earthy,Green,Medium,Small
Kambajala,Oblong,Entire,Glossy,Alternate,Acuminate,Round,Simple,Reticulate,Short,Flat,Soft,Upright,Neutral,Green,Thin,Medium
Kambajala,Ovate,Entire,Fuzzy,Opposite,Acuminate,Heart-shaped,Simple,Net,Present,Flat,Woody,Upright,Neutral,Dark green,Thin,Medium
Kambajala,Elliptical,Entire,Velvety,Opposite,Blunt,Truncate,Simple,Net-veined,Present,Concave,Woody,Upright,Weak,Green,Medium,Large
Karadia,Oblong,Toothed,Hairy,Opposite,Acute,Heart-shaped,Simple,Reticulate,Present,Flat,Spongy,Spreading,Mild,Light green,Medium,Medium
Karadia,Elliptical,Toothed,Rough,Alternate,Pointed,Uneven,Simple,Reticulate,Present,Curved,Spongy,Spreading,Mild,Green,Medium,Medium
Karadia,Elliptical,Toothed,Rough,Alternate,Acuminate,Round,Simple,Reticulate,Short,Flat,Parenchyma,Erect,Neutral,Dark green,Medium,Medium
Karadia,Lanceolate,Toothed,Hairy,Opposite,Tapered,Cuneate,Simple,Reticulate,Present,Curved,Spongy,Upright,Neutral,Green,Medium,Medium
Karadia,Lanceolate,Toothed,Smooth,Alternate,Sharp,Round,Simple,Net-veined,Short,Flat,Fibrous,Upright,Earthy,Bright green,Medium,Medium
Karadia,Ovate,Toothed,Hairy,Alternate,Pointed,Cuneate,Simple,Reticulate,Present,Flat,Fibrous,Upright,Mild,Green,Medium,Medium
Karadia,Ovate,Toothed,Fuzzy,Alternate,Acuminate,Heart-shaped,Simple,Net-veined,Present,Round,Fibrous,Upright,Neutral,Light green,Thin,Medium
Karadia,Oblong,Toothed,Smooth,Alternate,Acuminate,Round,Simple,Reticulate,Present,Round,Fibrous,Upright,Earthy,Green,Medium,Medium
Karadia,Ovate,Toothed,Rough,Alternate,Pointed,Uneven,Simple,Net-veined,Present,Flat,Spongy,Upright,Neutral,Green,Medium,Medium
Karadia,Ovate,Toothed,Fuzzy,Alternate,Sharp,Wedge,Simple,Reticulate,Short,Flat,Woody,Upright,Neutral,Dark green,Medium,Medium
Karadia,Lanceolate,Toothed,Smooth,Opposite,Sharp,Wedge,Simple,Reticulate,Present,Flat,Fibrous,Upright,Neutral,Light green,Medium,Small
Karadia,Lanceolate,Toothed,Smooth,Opposite,Acute,Heart-shaped,Simple,Net-veined,Short,Round,Fibrous,Upright,Mild,Light green,Thin,Small
Karadia,Lanceolate,Toothed,Rough,Alternate,Acuminate,Cuneate,Simple,Reticulate,Present,Flat,Fibrous,Upright,Mild,Dark green,Medium,Medium
Karadia,Lanceolate,Toothed,Fuzzy,Opposite,Pointed,Round,Simple,Net,Short,Curved,Parenchyma,Erect,Earthy,Green,Medium,Medium
Karadia,Elliptical,Toothed,Fuzzy,Alternate,Pointed,Round,Simple,Reticulate,Present,Flat,Fibrous,Upright,Mild,Dark green,Medium,Medium
Karadia,Elliptical,Toothed,Glossy,Opposite,Acuminate,Wedge,Simple,Reticulate,Present,Curved,Woody,Erect,Mild,Light green,Medium,Medium
Karadia,Ovate,Toothed,Fuzzy,Opposite,Tapered,Uneven,Simple,Reticulate,Present,Round,Spongy,Upright,Neutral,Green,Medium,Small
Karadia,Ovate,Toothed,Rough,Alternate,Acuminate,Wedge,Simple,Net-veined,Present,Round,Fibrous,Upright,Mild,Bright green,Medium,Medium
Karadia,Elliptical,Toothed,Smooth,Opposite,Tapered,Wedge,Simple,Reticulate,Present,Flat,Fibrous,Upright,Neutral,Bright green,Medium,Medium
Karadia,Oblong,Toothed,Rough,Opposite,Acute,Heart-shaped,Simple,Net,Short,Flat,Parenchyma,Spreading,Neutral,Dark green,Thin,Medium
Karanda,Oblong,Entire,Shiny,Alternate,Sharp,Truncate,Simple,Net-veined,Short,Flat,Fibrous,Erect,Earthy,Bright green,Medium,Medium
Karanda,Elliptical,Entire,Glossy,Opposite,Tapered,Cuneate,Simple,Reticulate,Present,Round,Woody,Spreading,Neutral,Dark green,Medium,Large
Karanda,Elliptical,Entire,Smooth,Opposite,Acute,Wedge,Simple,Net,Short,Curved,Woody,Upright,Mild,Green,Medium,Medium
Karanda,Ovate,Entire,Rough,Opposite,Sharp,Cuneate,Simple,Reticulate,Present,Flat,Fibrous,Spreading,Neutral,Dark green,Medium,Medium
Karanda,Lanceolate,Entire,Hairy,Opposite,Acute,Wedge,Simple,Reticulate,Short,Flat,Fibrous,Upright,Mild,Light green,Medium,Medium
Karanda,Oblong,Entire,Hairy,Alternate,Sharp,Heart-shaped,Simple,Reticulate,Present,Round,Spongy,Upright,Faint,Light green,Medium,Small
Karanda,Ovate,Entire,Hairy,Opposite,Acute,Heart-shaped,Simple,Reticulate,Present,Flat,Spongy,Upright,Neutral,Green,Medium,Medium
Karanda,Ovate,Entire,Shiny,Alternate,Acuminate,Wedge,Simple,Reticulate,Short,Curved,Woody,Erect,Neutral,Dark green,Medium,Medium
Karanda,Lanceolate,Entire,Hairy,Alternate,Tapered,Uneven,Simple,Reticulate,Present,Flat,Fibrous,Upright,Faint,Dark green,Medium,Medium
Karanda,Lanceolate,Entire,Rough,Opposite,Sharp,Heart-shaped,Simple,Reticulate,Present,Flat,Spongy,Spreading,Mild,Green,Medium,Medium
Karanda,Lanceolate,Entire,Rough,Alternate,Acute,Uneven,Simple,Net-veined,Present,Flat,Woody,Upright,Faint,Green,Medium,Large
Karanda,Ovate,Entire,Smooth,Alternate,Tapered,Wedge,Simple,Reticulate,Present,Flat,Woody,Upright,Neutral,Bright green,Medium,Medium
Karanda,Ovate,Entire,Smooth,Opposite,Sharp,Heart-shaped,Simple,Reticulate,Present,Flat,Spongy,Upright,Earthy,Dark green,Medium,Large
Karanda,Lanceolate,Entire,Shiny,Opposite,Tapered,Truncate,Simple,Net-veined,Short,Flat,Fibrous,Erect,Neutral,Green,Medium,Medium
Karanda,Ovate,Entire,Glossy,Alternate,Acute,Cuneate,Simple,Reticulate,Present,Flat,Fibrous,Upright,Neutral,Dark green,Medium,Medium
